timestamp,index,detector,feature,value,expected_range,confidence,severity,technique,description,true_label
2023-08-06 19:00:00,5227,Isolation Forest,multi-feature,-0.576,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5760. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-06 23:00:00,5231,Isolation Forest,multi-feature,-0.5911,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5911. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-07 03:00:00,5235,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9428.8,See rule definition,78,High,T0859 / T0855,Demand change of 611 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-08 03:00:00,5259,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9453.5,See rule definition,78,High,T0859 / T0855,Demand change of 938 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-09 03:00:00,5283,Isolation Forest,multi-feature,-0.5815,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5815. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-09 04:00:00,5284,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9487.5,See rule definition,78,High,T0859 / T0855,Demand change of 542 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-10 04:00:00,5308,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8710.0,See rule definition,78,High,T0859 / T0855,Demand change of 377 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-11 01:00:00,5329,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7520.2,See rule definition,78,High,T0859 / T0855,Demand change of 342 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-11 02:00:00,5330,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7914.7,See rule definition,78,High,T0859 / T0855,Demand change of 395 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-11 03:00:00,5331,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8249.6,See rule definition,78,High,T0859 / T0855,Demand change of 335 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-11 04:00:00,5332,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8712.7,See rule definition,78,High,T0859 / T0855,Demand change of 463 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-12 02:00:00,5354,Isolation Forest,multi-feature,-0.5788,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5788. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-12 03:00:00,5355,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8984.6,See rule definition,78,High,T0859 / T0855,Demand change of 974 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,OffHours_Privileged_Access
2023-08-12 05:00:00,5357,Isolation Forest,multi-feature,-0.5787,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5787. Combination of demand, frequency, power factor, and time features is statistically unusual.",OffHours_Privileged_Access
2023-08-13 01:00:00,5377,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7824.4,See rule definition,78,High,T0859 / T0855,Demand change of 792 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-13 02:00:00,5378,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8533.4,See rule definition,78,High,T0859 / T0855,Demand change of 709 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-13 04:00:00,5380,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9006.2,See rule definition,78,High,T0859 / T0855,Demand change of 382 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-14 02:00:00,5402,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8813.7,See rule definition,78,High,T0859 / T0855,Demand change of 356 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-16 02:00:00,5450,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8439.6,See rule definition,78,High,T0859 / T0855,Demand change of 339 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-16 03:00:00,5451,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8810.8,See rule definition,78,High,T0859 / T0855,Demand change of 371 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-16 04:00:00,5452,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9455.9,See rule definition,78,High,T0859 / T0855,Demand change of 645 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-17 03:00:00,5475,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8733.3,See rule definition,78,High,T0859 / T0855,Demand change of 598 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-18 03:00:00,5499,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8534.5,See rule definition,78,High,T0859 / T0855,Demand change of 967 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-19 02:00:00,5522,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8193.3,See rule definition,78,High,T0859 / T0855,Demand change of 444 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-19 04:00:00,5524,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8582.9,See rule definition,78,High,T0859 / T0855,Demand change of 340 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-19 12:00:00,5532,Isolation Forest,multi-feature,-0.5757,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5757. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-19 21:00:00,5541,Isolation Forest,multi-feature,-0.5775,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5775. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-20 00:00:00,5544,Isolation Forest,multi-feature,-0.5756,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5756. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-20 02:00:00,5546,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8739.6,See rule definition,78,High,T0859 / T0855,Demand change of 862 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-20 22:00:00,5566,Isolation Forest,multi-feature,-0.5942,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5942. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-21 02:00:00,5570,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8665.5,See rule definition,78,High,T0859 / T0855,Demand change of 367 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-21 04:00:00,5572,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9278.2,See rule definition,78,High,T0859 / T0855,Demand change of 414 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-22 02:00:00,5594,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8912.4,See rule definition,78,High,T0859 / T0855,Demand change of 309 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-22 04:00:00,5596,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9431.9,See rule definition,78,High,T0859 / T0855,Demand change of 755 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-23 04:00:00,5620,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9038.2,See rule definition,78,High,T0859 / T0855,Demand change of 328 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-24 03:00:00,5643,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8629.2,See rule definition,78,High,T0859 / T0855,Demand change of 1028 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-25 02:00:00,5666,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8032.9,See rule definition,78,High,T0859 / T0855,Demand change of 560 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-26 04:00:00,5692,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8741.0,See rule definition,78,High,T0859 / T0855,Demand change of 757 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-27 04:00:00,5716,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9085.7,See rule definition,78,High,T0859 / T0855,Demand change of 545 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-27 09:00:00,5721,Isolation Forest,multi-feature,-0.5814,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5814. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-27 16:00:00,5728,Isolation Forest,multi-feature,-0.6195,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6195. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-28 03:00:00,5739,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8920.5,See rule definition,78,High,T0859 / T0855,Demand change of 425 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-28 04:00:00,5740,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9343.8,See rule definition,78,High,T0859 / T0855,Demand change of 423 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-28 20:00:00,5756,Isolation Forest,multi-feature,-0.5761,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5761. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-08-29 04:00:00,5764,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9319.5,See rule definition,78,High,T0859 / T0855,Demand change of 639 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-30 03:00:00,5787,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9028.5,See rule definition,78,High,T0859 / T0855,Demand change of 641 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-30 04:00:00,5788,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8722.6,See rule definition,78,High,T0859 / T0855,Demand change of 306 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-31 01:00:00,5809,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7844.4,See rule definition,78,High,T0859 / T0855,Demand change of 480 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-31 02:00:00,5810,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8250.8,See rule definition,78,High,T0859 / T0855,Demand change of 406 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-08-31 03:00:00,5811,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8584.7,See rule definition,78,High,T0859 / T0855,Demand change of 334 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-01 01:00:00,5833,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7818.6,See rule definition,78,High,T0859 / T0855,Demand change of 404 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-02 00:00:00,5856,Isolation Forest,multi-feature,-0.5961,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5961. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-09-02 01:00:00,5857,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7658.5,See rule definition,78,High,T0859 / T0855,Demand change of 377 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-02 04:00:00,5860,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8844.3,See rule definition,78,High,T0859 / T0855,Demand change of 721 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-02 06:00:00,5862,Isolation Forest,multi-feature,-0.5971,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5971. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-09-03 01:00:00,5881,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8311.5,See rule definition,78,High,T0859 / T0855,Demand change of 759 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-03 04:00:00,5884,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8676.9,See rule definition,78,High,T0859 / T0855,Demand change of 391 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-04 04:00:00,5908,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9521.6,See rule definition,78,High,T0859 / T0855,Demand change of 1203 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-05 03:00:00,5931,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8726.9,See rule definition,78,High,T0859 / T0855,Demand change of 312 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-05 04:00:00,5932,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,9256.0,See rule definition,78,High,T0859 / T0855,Demand change of 529 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-09-06 01:00:00,5953,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8324.0,See rule definition,78,High,T0859 / T0855,Demand change of 322 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
